source,date,mmdd,month,day,weekday,value,abundance,description
311_heat_hotwater,2024-12-05,12-05,December,5,Thursday,2671,Very High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-06,12-06,December,6,Friday,2820,Very High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-07,12-07,December,7,Saturday,1928,Very High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-08,12-08,December,8,Sunday,1310,Very High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-09,12-09,December,9,Monday,1303,Very High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-10,12-10,December,10,Tuesday,1289,Very High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-11,12-11,December,11,Wednesday,1039,High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-12,12-12,December,12,Thursday,2008,Very High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-13,12-13,December,13,Friday,2615,Very High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-14,12-14,December,14,Saturday,2501,Very High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-15,12-15,December,15,Sunday,2016,Very High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-16,12-16,December,16,Monday,1408,Very High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-17,12-17,December,17,Tuesday,898,High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-18,12-18,December,18,Wednesday,979,High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-19,12-19,December,19,Thursday,1418,Very High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-20,12-20,December,20,Friday,1679,Very High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-21,12-21,December,21,Saturday,2299,Very High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-22,12-22,December,22,Sunday,4811,Very High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-23,12-23,December,23,Monday,5313,Very High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-24,12-24,December,24,Tuesday,2395,Very High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-25,12-25,December,25,Wednesday,1478,Very High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-26,12-26,December,26,Thursday,2023,Very High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-27,12-27,December,27,Friday,1736,Very High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-28,12-28,December,28,Saturday,1127,High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-29,12-29,December,29,Sunday,695,High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-30,12-30,December,30,Monday,966,High,Number of heat/hot water complaints to 311
311_heat_hotwater,2024-12-31,12-31,December,31,Tuesday,828,High,Number of heat/hot water complaints to 311
311_noise_street,2024-01-01,01-01,January,1,Monday,294,Medium,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-02,01-02,January,2,Tuesday,86,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-03,01-03,January,3,Wednesday,90,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-04,01-04,January,4,Thursday,121,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-05,01-05,January,5,Friday,110,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-06,01-06,January,6,Saturday,115,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-07,01-07,January,7,Sunday,86,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-08,01-08,January,8,Monday,121,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-09,01-09,January,9,Tuesday,58,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-10,01-10,January,10,Wednesday,153,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-11,01-11,January,11,Thursday,171,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-12,01-12,January,12,Friday,169,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-13,01-13,January,13,Saturday,139,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-14,01-14,January,14,Sunday,123,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-15,01-15,January,15,Monday,86,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-16,01-16,January,16,Tuesday,60,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-17,01-17,January,17,Wednesday,43,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-18,01-18,January,18,Thursday,61,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-19,01-19,January,19,Friday,76,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-20,01-20,January,20,Saturday,80,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-21,01-21,January,21,Sunday,88,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-22,01-22,January,22,Monday,89,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-23,01-23,January,23,Tuesday,91,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-24,01-24,January,24,Wednesday,104,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-25,01-25,January,25,Thursday,156,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-26,01-26,January,26,Friday,159,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-27,01-27,January,27,Saturday,289,Medium,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-28,01-28,January,28,Sunday,124,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-29,01-29,January,29,Monday,97,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-30,01-30,January,30,Tuesday,104,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-01-31,01-31,January,31,Wednesday,104,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-01,02-01,February,1,Thursday,134,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-02,02-02,February,2,Friday,119,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-03,02-03,February,3,Saturday,201,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-04,02-04,February,4,Sunday,210,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-05,02-05,February,5,Monday,99,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-06,02-06,February,6,Tuesday,98,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-07,02-07,February,7,Wednesday,185,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-08,02-08,February,8,Thursday,149,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-09,02-09,February,9,Friday,321,Medium,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-10,02-10,February,10,Saturday,401,Medium,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-11,02-11,February,11,Sunday,298,Medium,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-12,02-12,February,12,Monday,157,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-13,02-13,February,13,Tuesday,62,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-14,02-14,February,14,Wednesday,93,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-15,02-15,February,15,Thursday,72,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-16,02-16,February,16,Friday,117,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-17,02-17,February,17,Saturday,111,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-18,02-18,February,18,Sunday,155,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-19,02-19,February,19,Monday,98,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-20,02-20,February,20,Tuesday,111,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-21,02-21,February,21,Wednesday,113,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-22,02-22,February,22,Thursday,115,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-23,02-23,February,23,Friday,209,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-24,02-24,February,24,Saturday,208,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-25,02-25,February,25,Sunday,145,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-26,02-26,February,26,Monday,134,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-27,02-27,February,27,Tuesday,124,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-28,02-28,February,28,Wednesday,104,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-02-29,02-29,February,29,Thursday,123,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-01,03-01,March,1,Friday,177,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-02,03-02,March,2,Saturday,198,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-03,03-03,March,3,Sunday,632,Very High,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-04,03-04,March,4,Monday,186,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-05,03-05,March,5,Tuesday,92,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-06,03-06,March,6,Wednesday,99,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-07,03-07,March,7,Thursday,106,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-08,03-08,March,8,Friday,240,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-09,03-09,March,9,Saturday,166,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-10,03-10,March,10,Sunday,179,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-11,03-11,March,11,Monday,108,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-12,03-12,March,12,Tuesday,338,Medium,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-13,03-13,March,13,Wednesday,266,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-14,03-14,March,14,Thursday,460,High,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-15,03-15,March,15,Friday,446,High,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-16,03-16,March,16,Saturday,549,High,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-17,03-17,March,17,Sunday,676,Very High,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-18,03-18,March,18,Monday,166,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-19,03-19,March,19,Tuesday,102,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-20,03-20,March,20,Wednesday,92,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-21,03-21,March,21,Thursday,95,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-22,03-22,March,22,Friday,151,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-23,03-23,March,23,Saturday,147,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-24,03-24,March,24,Sunday,322,Medium,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-25,03-25,March,25,Monday,200,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-26,03-26,March,26,Tuesday,144,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-27,03-27,March,27,Wednesday,162,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-28,03-28,March,28,Thursday,119,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-29,03-29,March,29,Friday,156,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-30,03-30,March,30,Saturday,309,Medium,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-03-31,03-31,March,31,Sunday,526,High,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-01,04-01,April,1,Monday,248,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-02,04-02,April,2,Tuesday,109,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-03,04-03,April,3,Wednesday,76,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-04,04-04,April,4,Thursday,169,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-05,04-05,April,5,Friday,177,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-06,04-06,April,6,Saturday,277,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-07,04-07,April,7,Sunday,422,Medium,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-08,04-08,April,8,Monday,291,Medium,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-09,04-09,April,9,Tuesday,507,High,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-10,04-10,April,10,Wednesday,316,Medium,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-11,04-11,April,11,Thursday,140,Very Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-12,04-12,April,12,Friday,277,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-13,04-13,April,13,Saturday,300,Medium,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-14,04-14,April,14,Sunday,601,High,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-15,04-15,April,15,Monday,564,High,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-16,04-16,April,16,Tuesday,418,Medium,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-17,04-17,April,17,Wednesday,237,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-18,04-18,April,18,Thursday,179,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-19,04-19,April,19,Friday,262,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-20,04-20,April,20,Saturday,455,High,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-21,04-21,April,21,Sunday,342,Medium,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-22,04-22,April,22,Monday,331,Medium,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-23,04-23,April,23,Tuesday,220,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-24,04-24,April,24,Wednesday,228,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-25,04-25,April,25,Thursday,215,Low,Number of noise (street/sidewalk) complaints to 311
311_noise_street,2024-04-26,04-26,April,26,Friday,279,Low,Number of noise (street/sidewalk) complaints to 311
